Target  Old_locustag/genename   Strain_short    Strain_full
SL0770	STM_MW08451	SALTD	Salmonella typhimurium (strain D23580)
SL0770	STY0826	SALTI	Salmonella typhi
SL0770	SL1344_0770	SALTS	Salmonella typhimurium (strain SL1344)
SL0770	bioA	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0771	SeAg_B0830	SALA4	Salmonella agona (strain SL483)
SL0771	SARI_02132	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0771	SBG_0683	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0771	SC0792	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0771	SeD_A0889	SALDC	Salmonella dublin (strain CT_02021853)
SL0771	SEN0739	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0771	SG0772	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0771	SeHA_C0921	SALHS	Salmonella heidelberg (strain SL476)
SL0771	SNSL254_A0858	SALNS	Salmonella newport (strain SL254)
SL0771	SPA1958	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0771	SPAB_02725	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0771	SPC_0790	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0771	SSPA1826	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0771	SeSA_A0944	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0771	STM14_0920	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0771	STM474_0820	SALT4	Salmonella typhimurium (strain 4/74)
SL0771	STM_MW08461	SALTD	Salmonella typhimurium (strain D23580)
SL0771	STY0827	SALTI	Salmonella typhi
SL0771	SL1344_0771	SALTS	Salmonella typhimurium (strain SL1344)
SL0771	bioB	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0772	SeAg_B0831	SALA4	Salmonella agona (strain SL483)
SL0772	SARI_02131	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0772	SBG_0684	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0772	SC0793	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0772	SeD_A0890	SALDC	Salmonella dublin (strain CT_02021853)
SL0772	SEN0740	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0772	SG0773	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0772	SeHA_C0922	SALHS	Salmonella heidelberg (strain SL476)
SL0772	SNSL254_A0859	SALNS	Salmonella newport (strain SL254)
SL0772	SPA1957	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0772	SPAB_02724	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0772	SPC_0791	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0772	SSPA1825	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0772	SeSA_A0945	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0772	STM14_0921	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0772	STM474_0821	SALT4	Salmonella typhimurium (strain 4/74)
SL0772	STM_MW08471	SALTD	Salmonella typhimurium (strain D23580)
SL0772	STY0828	SALTI	Salmonella typhi
SL0772	SL1344_0772	SALTS	Salmonella typhimurium (strain SL1344)
SL0772	bioF	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0773	SeAg_B0832	SALA4	Salmonella agona (strain SL483)
SL0773	SARI_02130	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0773	SBG_0685	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0773	SC0794	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0773	SeD_A0891	SALDC	Salmonella dublin (strain CT_02021853)
SL0773	SEN0741	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0773	SG0774	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0773	SeHA_C0923	SALHS	Salmonella heidelberg (strain SL476)
SL0773	SNSL254_A0860	SALNS	Salmonella newport (strain SL254)
SL0773	SPA1956	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0773	SPAB_02723	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0773	SPC_0792	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0773	SSPA1824	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0773	SeSA_A0946	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0773	STM14_0922	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0773	STM474_0822	SALT4	Salmonella typhimurium (strain 4/74)
SL0773	STM_MW08481	SALTD	Salmonella typhimurium (strain D23580)
SL0773	STY0829	SALTI	Salmonella typhi
SL0773	SL1344_0773	SALTS	Salmonella typhimurium (strain SL1344)
SL0773	bioC	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1081	SeAg_B2046	SALA4	Salmonella agona (strain SL483)
SL1081	SARI_01854	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1081	SBG_0982	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1081	SC1092	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1081	SeD_A2229	SALDC	Salmonella dublin (strain CT_02021853)
SL1081	SEN1904	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1081	SG1978	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL1081	SeHA_C1255	SALHS	Salmonella heidelberg (strain SL476)
SL1081	SNSL254_A1240	SALNS	Salmonella newport (strain SL254)
SL1081	SPA1707	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL1081	SPAB_02388	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1081	SPC_2606	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1081	SSPA1588	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL1081	SeSA_A1210	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1081	STM14_1310	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1081	STM474_1139	SALT4	Salmonella typhimurium (strain 4/74)
SL1081	STM_MW11521	SALTD	Salmonella typhimurium (strain D23580)
SL1081	STY1181	SALTI	Salmonella typhi
SL1081	SL1344_1081	SALTS	Salmonella typhimurium (strain SL1344)
SL1081	csgA	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL3346	SeAg_B3565	SALA4	Salmonella agona (strain SL483)
SL3346	SARI_04259	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL3346	SBG_2992	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL3346	SC3312	SALCH	Salmonella choleraesuis (strain SC-B67)
SL3346	SeD_A3734	SALDC	Salmonella dublin (strain CT_02021853)
SL3346	SEN3207	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL3346	SG3264	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL3346	SeHA_C3672	SALHS	Salmonella heidelberg (strain SL476)
SL3346	SNSL254_A3637	SALNS	Salmonella newport (strain SL254)
SL3346	SPA3241	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL3346	SPAB_04202	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL3346	SPC_3444	SALPC	Salmonella paratyphi C (strain RKS4594)
SL3346	SSPA3027	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL3346	SeSA_A3566	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL3346	STM14_4068	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL3346	STM474_3535	SALT4	Salmonella typhimurium (strain 4/74)
SL3346	STM_MW33721	SALTD	Salmonella typhimurium (strain D23580)
SL3346	STY3554	SALTI	Salmonella typhi
SL3346	SL1344_3346	SALTS	Salmonella typhimurium (strain SL1344)
SL3346	mreB	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL2519	SARI_00319	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL2519	SBG_2332	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL2519	SC2552	SALCH	Salmonella choleraesuis (strain SC-B67)
SL2519	SeD_A2933	SALDC	Salmonella dublin (strain CT_02021853)
SL2519	SEN2537	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL2519	SG2594	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL2519	SeHA_C2820	SALHS	Salmonella heidelberg (strain SL476)
SL2519	SNSL254_A2758	SALNS	Salmonella newport (strain SL254)
SL2519	SPAB_00372	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL2519	SPC_1093	SALPC	Salmonella paratyphi C (strain RKS4594)
SL2519	SeSA_A2799	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL2519	STM14_3136	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL2519	STM474_2662	SALT4	Salmonella typhimurium (strain 4/74)
SL2519	STM_MW25741	SALTD	Salmonella typhimurium (strain D23580)
SL2519	STY2804	SALTI	Salmonella typhi
SL2519	SL1344_2519	SALTS	Salmonella typhimurium (strain SL1344)
SL2519	cadC	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0076	SeAg_B0084	SALA4	Salmonella agona (strain SL483)
SL0076	SARI_02925	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0076	SBG_0060	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0076	SC0070	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0076	SeD_A0082	SALDC	Salmonella dublin (strain CT_02021853)
SL0076	SEN0076	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0076	SG0078	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0076	SeHA_C0081	SALHS	Salmonella heidelberg (strain SL476)
SL0076	SNSL254_A0081	SALNS	Salmonella newport (strain SL254)
SL0076	SPA0076	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0076	SPAB_00094	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0076	SPC_0081	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0076	SSPA0072	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0076	SeSA_A0085	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0076	STM14_0090	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0076	STM474_0079	SALT4	Salmonella typhimurium (strain 4/74)
SL0076	STM_MW00771	SALTD	Salmonella typhimurium (strain D23580)
SL0076	STY0085	SALTI	Salmonella typhi
SL0076	SL1344_0076	SALTS	Salmonella typhimurium (strain SL1344)
SL0076	fixA	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0077	SeAg_B0085	SALA4	Salmonella agona (strain SL483)
SL0077	SARI_02924	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0077	SBG_0061	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0077	SC0071	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0077	SeD_A0083	SALDC	Salmonella dublin (strain CT_02021853)
SL0077	SEN0077	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0077	SG0079	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0077	SeHA_C0082	SALHS	Salmonella heidelberg (strain SL476)
SL0077	SNSL254_A0082	SALNS	Salmonella newport (strain SL254)
SL0077	SPA0077	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0077	SPAB_00095	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0077	SPC_0082	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0077	SSPA0073	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0077	SeSA_A0086	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0077	STM14_0091	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0077	STM474_0080	SALT4	Salmonella typhimurium (strain 4/74)
SL0077	STM_MW00781	SALTD	Salmonella typhimurium (strain D23580)
SL0077	STY0086	SALTI	Salmonella typhi
SL0077	SL1344_0077	SALTS	Salmonella typhimurium (strain SL1344)
SL0077	fixB	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0078	SeAg_B0086	SALA4	Salmonella agona (strain SL483)
SL0078	SARI_02923	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0078	SBG_0062	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0078	SC0072	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0078	SeD_A0084	SALDC	Salmonella dublin (strain CT_02021853)
SL0078	SEN0078	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0078	SG0080	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0078	SeHA_C0083	SALHS	Salmonella heidelberg (strain SL476)
SL0078	SNSL254_A0083	SALNS	Salmonella newport (strain SL254)
SL0078	SPA0078	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0078	SPAB_00096	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0078	SPC_0083	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0078	SSPA0074	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0078	SeSA_A0087	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0078	STM14_0092	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0078	STM474_0081	SALT4	Salmonella typhimurium (strain 4/74)
SL0078	STM_MW00791	SALTD	Salmonella typhimurium (strain D23580)
SL0078	STY0087	SALTI	Salmonella typhi
SL0078	SL1344_0078	SALTS	Salmonella typhimurium (strain SL1344)
SL0078	fixC	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0079	SeAg_B0087	SALA4	Salmonella agona (strain SL483)
SL0079	SARI_02922	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0079	SBG_0063	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0079	SC0073	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0079	SeD_A0085	SALDC	Salmonella dublin (strain CT_02021853)
SL0079	SEN0079	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0079	SG0081	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0079	SeHA_C0084	SALHS	Salmonella heidelberg (strain SL476)
SL0079	SNSL254_A0084	SALNS	Salmonella newport (strain SL254)
SL0079	SPA0079	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0079	SPAB_00097	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0079	SPC_0084	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0079	SSPA0075	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0079	SeSA_A0088	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0079	STM14_0093	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0079	STM474_0082	SALT4	Salmonella typhimurium (strain 4/74)
SL0079	STM_MW00801	SALTD	Salmonella typhimurium (strain D23580)
SL0079	STY0088	SALTI	Salmonella typhi
SL0079	SL1344_0079	SALTS	Salmonella typhimurium (strain SL1344)
SL0079	fixX	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0211	SARI_02794	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL2941	SeAg_B3101	SALA4	Salmonella agona (strain SL483)
SL2941	SARI_00002	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL2941	SBG_2576	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL2941	SC2900	SALCH	Salmonella choleraesuis (strain SC-B67)
SL2941	SeD_A3280	SALDC	Salmonella dublin (strain CT_02021853)
SL2941	SEN2805	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL2941	SeHA_C3166	SALHS	Salmonella heidelberg (strain SL476)
SL2941	SNSL254_A3182	SALNS	Salmonella newport (strain SL254)
SL2941	SPA2825	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL2941	SPAB_03681	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL2941	SPC_3017	SALPC	Salmonella paratyphi C (strain RKS4594)
SL2941	SSPA2632	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL2941	SeSA_A3119	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL2941	STM14_3568	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL2941	STM474_3105	SALT4	Salmonella typhimurium (strain 4/74)
SL2941	STM_MW29231	SALTD	Salmonella typhimurium (strain D23580)
SL2941	STY3098	SALTI	Salmonella typhi
SL2941	SL1344_2941	SALTS	Salmonella typhimurium (strain SL1344)
SL2941	gudD	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL2942	SeAg_B3102	SALA4	Salmonella agona (strain SL483)
SL2942	SARI_00001	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL2942	SBG_2577	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL2942	SEN2806	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL2942	SeHA_C3167	SALHS	Salmonella heidelberg (strain SL476)
SL2942	SNSL254_A3183	SALNS	Salmonella newport (strain SL254)
SL2942	SPAB_03682	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL2942	SeSA_A3120	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL2942	STM14_3569	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL2942	STM474_3106	SALT4	Salmonella typhimurium (strain 4/74)
SL2942	STM_MW29241	SALTD	Salmonella typhimurium (strain D23580)
SL2942	STY3099	SALTI	Salmonella typhi
SL2942	SL1344_2942	SALTS	Salmonella typhimurium (strain SL1344)
SL2942	ygcY	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL2943	SeAg_B3103	SALA4	Salmonella agona (strain SL483)
SL2943	SBG_2578	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL2943	SC2901	SALCH	Salmonella choleraesuis (strain SC-B67)
SL2943	SeD_A3283	SALDC	Salmonella dublin (strain CT_02021853)
SL2943	SEN2807	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL2943	SG2873	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL2943	SeHA_C3168	SALHS	Salmonella heidelberg (strain SL476)
SL2943	SNSL254_A3184	SALNS	Salmonella newport (strain SL254)
SL2943	SPAB_03683	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL2943	SeSA_A3121	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL2943	STM14_3570	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL2943	STM474_3107	SALT4	Salmonella typhimurium (strain 4/74)
SL2943	STM_MW29251	SALTD	Salmonella typhimurium (strain D23580)
SL2943	STY3100	SALTI	Salmonella typhi
SL2943	SL1344_2943	SALTS	Salmonella typhimurium (strain SL1344)
SL2943	gudT	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL3220	SARI_04370	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL3220	SBG_2883	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL3220	SC3194	SALCH	Salmonella choleraesuis (strain SC-B67)
SL3220	SEN3087	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL3220	SG3143	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL3220	SPA3116	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL3220	SPAB_04053	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL3220	SPC_3323	SALPC	Salmonella paratyphi C (strain RKS4594)
SL3220	SSPA2909	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL3220	STM14_3929	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL3220	STM474_3404	SALT4	Salmonella typhimurium (strain 4/74)
SL3220	STM_MW32471	SALTD	Salmonella typhimurium (strain D23580)
SL3220	STY3429	SALTI	Salmonella typhi
SL3220	SL1344_3220	SALTS	Salmonella typhimurium (strain SL1344)
SL3220	garK	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL3221	SeAg_B3438	SALA4	Salmonella agona (strain SL483)
SL3221	SARI_04369	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL3221	SBG_2884	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL3221	SC3195	SALCH	Salmonella choleraesuis (strain SC-B67)
SL3221	SeD_A3607	SALDC	Salmonella dublin (strain CT_02021853)
SL3221	SEN3088	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL3221	SG3144	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL3221	SeHA_C3546	SALHS	Salmonella heidelberg (strain SL476)
SL3221	SNSL254_A3510	SALNS	Salmonella newport (strain SL254)
SL3221	SPA3117	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL3221	SPAB_04054	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL3221	SPC_3324	SALPC	Salmonella paratyphi C (strain RKS4594)
SL3221	SSPA2910	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL3221	SeSA_A3441	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL3221	STM14_3930	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL3221	STM474_3405	SALT4	Salmonella typhimurium (strain 4/74)
SL3221	STM_MW32481	SALTD	Salmonella typhimurium (strain D23580)
SL3221	STY3430	SALTI	Salmonella typhi
SL3221	SL1344_3221	SALTS	Salmonella typhimurium (strain SL1344)
SL3221	garR	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL3222	SeAg_B3439	SALA4	Salmonella agona (strain SL483)
SL3222	SARI_04368	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL3222	SBG_2885	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL3222	SC3196	SALCH	Salmonella choleraesuis (strain SC-B67)
SL3222	SeD_A3608	SALDC	Salmonella dublin (strain CT_02021853)
SL3222	SEN3089	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL3222	SG3145	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL3222	SeHA_C3547	SALHS	Salmonella heidelberg (strain SL476)
SL3222	SNSL254_A3511	SALNS	Salmonella newport (strain SL254)
SL3222	SPA3118	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL3222	SPAB_04055	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL3222	SPC_3325	SALPC	Salmonella paratyphi C (strain RKS4594)
SL3222	SSPA2911	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL3222	SeSA_A3442	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL3222	STM14_3931	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL3222	STM474_3406	SALT4	Salmonella typhimurium (strain 4/74)
SL3222	STM_MW32491	SALTD	Salmonella typhimurium (strain D23580)
SL3222	STY3431	SALTI	Salmonella typhi
SL3222	SL1344_3222	SALTS	Salmonella typhimurium (strain SL1344)
SL3222	garL	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL3223	SeAg_B3442	SALA4	Salmonella agona (strain SL483)
SL3223	SARI_04366	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL3223	SBG_2886	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL3223	SEN3090	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL3223	SG3146	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL3223	SeHA_C3550	SALHS	Salmonella heidelberg (strain SL476)
SL3223	SNSL254_A3513	SALNS	Salmonella newport (strain SL254)
SL3223	SPAB_04058	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL3223	SPC_3326	SALPC	Salmonella paratyphi C (strain RKS4594)
SL3223	SeSA_A3444	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL3223	STM14_3935	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL3223	STM474_3407	SALT4	Salmonella typhimurium (strain 4/74)
SL3223	STM_MW32501	SALTD	Salmonella typhimurium (strain D23580)
SL3223	STY3432	SALTI	Salmonella typhi
SL3223	SL1344_3223	SALTS	Salmonella typhimurium (strain SL1344)
SL3223	garD	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1247	SeAg_B1859	SALA4	Salmonella agona (strain SL483)
SL1247	SARI_01666	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1247	SBG_1166	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1247	SC1333	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1247	SeD_A2032	SALDC	Salmonella dublin (strain CT_02021853)
SL1247	SEN1731	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1247	SG1804	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL1247	SeHA_C1441	SALHS	Salmonella heidelberg (strain SL476)
SL1247	SNSL254_A1426	SALNS	Salmonella newport (strain SL254)
SL1247	SPA1532	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL1247	SPAB_02028	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1247	SPC_2418	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1247	SSPA1423	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL1247	SeSA_A1409	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1247	STM14_1594	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1247	STM474_1317	SALT4	Salmonella typhimurium (strain 4/74)
SL1247	STM_MW13191	SALTD	Salmonella typhimurium (strain D23580)
SL1247	STY1801	SALTI	Salmonella typhi
SL1247	SL1344_1247	SALTS	Salmonella typhimurium (strain SL1344)
SL1247	celA	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1248	SeAg_B1858	SALA4	Salmonella agona (strain SL483)
SL1248	SARI_01665	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1248	SBG_1167	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
